filePath,packageName,className,methodName,line,column,javaParserTypeOfElement,usedClassOfElement,isAPIClass,api,mcrCategories,mcrTags
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getMainDictionary,72,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getQuantifierDicionary,79,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getExtDictionarys,86,5,MethodDeclaration,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getExtDictionarys,86,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getExtStopWordDictionarys,94,5,MethodDeclaration,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/Configuration.java,org.wltea.analyzer.cfg,Configuration,getExtStopWordDictionarys,94,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,39,39,ClassOrInterfaceType,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,44,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,45,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,50,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,52,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,54,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,56,33,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,58,30,VariableDeclarator,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getInstance,72,16,ObjectCreationExpr,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getInstance,71,5,MethodDeclaration,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,79,17,ObjectCreationExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,85,22,Parameter,java.io.IOException,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,21,VariableDeclarator,java.io.InputStream,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,79,9,NameExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,82,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,82,13,NameExpr,java.io.InputStream,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,84,17,NameExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,84,35,NameExpr,java.io.InputStream,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,86,17,NameExpr,java.io.IOException,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,29,ThisExpr,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,29,MethodCallExpr,java.lang.ClassLoader,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,29,MethodCallExpr,java.lang.Class,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,81,29,MethodCallExpr,java.lang.Object,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,84,17,MethodCallExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,86,17,MethodCallExpr,java.lang.Throwable,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,,78,5,ConstructorDeclaration,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,setUseSmart,109,9,ThisExpr,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,setUseSmart,107,5,MarkerAnnotationExpr,java.lang.Override,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,118,16,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,118,33,NameExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,118,51,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,119,13,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,119,39,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,120,28,NameExpr,java.lang.Boolean,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,120,49,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,118,33,MethodCallExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,119,39,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,119,39,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,120,13,MethodCallExpr,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,useMainDict,120,28,MethodCallExpr,java.lang.Boolean,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,setUseMainDict,131,9,ThisExpr,org.wltea.analyzer.cfg.DefaultConfig,false (src),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,setUseMainDict,129,5,MarkerAnnotationExpr,java.lang.Override,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getMainDictionary,139,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getMainDictionary,140,16,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getQuantifierDicionary,148,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getQuantifierDicionary,149,16,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,158,37,ObjectCreationExpr,java.util.ArrayList,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,157,5,MethodDeclaration,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,157,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,158,22,VariableDeclarator,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,158,22,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,159,16,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,162,22,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,163,25,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,159,29,NameExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,159,47,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,160,13,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,162,34,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,163,36,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,164,21,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,164,52,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,165,21,NameExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,165,21,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,165,38,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,169,16,NameExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,169,16,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,159,29,MethodCallExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,162,34,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,164,42,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,164,52,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,165,21,MethodCallExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtDictionarys,165,38,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,178,45,ObjectCreationExpr,java.util.ArrayList,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,177,5,MethodDeclaration,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,177,5,MethodDeclaration,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,178,22,VariableDeclarator,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,178,22,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,179,16,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,182,22,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,183,25,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,179,37,NameExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,179,55,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,180,13,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,182,34,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,183,36,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,184,21,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,184,52,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,185,21,NameExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,185,21,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,185,46,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,189,16,NameExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,189,16,NameExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,179,37,MethodCallExpr,java.util.Properties,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,182,34,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,184,42,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,184,52,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,185,21,MethodCallExpr,java.util.List,false (JRE),,,
src/main/java/org/wltea/analyzer/cfg/DefaultConfig.java,org.wltea.analyzer.cfg,DefaultConfig,getExtStopWordDictionarys,185,46,MethodCallExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,65,31,VariableDeclarator,java.util.Set,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,65,31,VariableDeclarator,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,68,26,VariableDeclarator,org.wltea.analyzer.core.QuickSortSet,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,70,44,VariableDeclarator,java.util.Map,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,70,44,VariableDeclarator,java.lang.Integer,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,70,44,VariableDeclarator,org.wltea.analyzer.core.LexemePath,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,72,38,VariableDeclarator,java.util.LinkedList,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,72,38,VariableDeclarator,org.wltea.analyzer.core.Lexeme,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,75,33,VariableDeclarator,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,81,27,ObjectCreationExpr,java.util.HashSet,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,82,27,ObjectCreationExpr,org.wltea.analyzer.core.QuickSortSet,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,83,24,ObjectCreationExpr,java.util.HashMap,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,84,24,ObjectCreationExpr,java.util.LinkedList,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,77,20,Parameter,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,78,9,FieldAccessExpr,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,81,9,FieldAccessExpr,java.util.Set,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,81,9,FieldAccessExpr,java.lang.String,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,82,9,FieldAccessExpr,org.wltea.analyzer.core.QuickSortSet,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,83,9,FieldAccessExpr,java.util.Map,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,83,9,FieldAccessExpr,java.lang.Integer,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,83,9,FieldAccessExpr,org.wltea.analyzer.core.LexemePath,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,84,9,FieldAccessExpr,java.util.LinkedList,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,84,9,FieldAccessExpr,org.wltea.analyzer.core.Lexeme,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,78,20,NameExpr,org.wltea.analyzer.cfg.Configuration,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,78,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,79,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,80,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,81,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,82,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,83,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,84,9,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,,77,5,ConstructorDeclaration,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getCursor,88,16,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getSegmentBuff,92,16,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getCurrentChar,96,16,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getCurrentChar,96,33,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getCurrentCharType,100,16,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getCurrentCharType,100,31,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,getBufferOffset,104,16,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,113,42,ClassOrInterfaceType,java.io.IOException,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,113,20,Parameter,java.io.Reader,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,117,25,NameExpr,java.io.Reader,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,122,17,NameExpr,java.lang.System,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,126,26,NameExpr,java.io.Reader,false (JRE),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,115,13,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,119,26,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,119,43,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,122,34,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
src/main/java/org/wltea/analyzer/core/AnalyzeContext.java,org.wltea.analyzer.core,AnalyzeContext,fillBuffer,122,52,ThisExpr,org.wltea.analyzer.core.AnalyzeContext,false (src),,,
